region;vekst;1969;1979;1989;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
0928;Birkenes;9526;8988;8653;10954;10779;10780;10475;10067;10184;10109;10357;9973;10021;9717;9542;9590;10454;10901;11212;11492;10437;10551;10649
0929;�mli;6127;8457;9365;8870;9086;9373;9247;9130;9392;9112;8767;9476;9695;9681;9718;9684;9758;9186;9673;9763;9440;9797;10230
0932;Mykland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0933;Herefoss;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0935;Iveland;2861;2990;3448;3676;3607;3169;3264;3412;3513;3577;3878;4211;3977;4088;4272;4378;4311;4365;4150;3797;3710;3776;3652
0937;Evje og Hornnes;7051;7045;8442;9862;9464;9657;9848;9848;9879;9972;10121;10094;9913;10269;9658;9583;9728;9877;10371;10579;10427;10377;10713
0938;Bygland;6951;6848;6715;7478;7527;7326;7451;7361;7387;7062;6830;6730;6811;6796;6871;6965;6865;6891;6738;6981;7066;7361;7065
0940;Valle;9955;9054;8091;9051;9076;9004;9298;9021;8738;8533;8629;8573;8600;8678;9042;8828;8507;8555;8615;8567;8532;8466;8334
0941;Bykle;2695;1415;1855;1948;1969;1948;1857;1848;1789;1803;1732;1735;1712;1541;1363;1652;1693;1729;1779;1745;1742;1831;1636
1001;Kristiansand;7716;7999;8073;6126;5359;5257;5149;4976;4361;4221;4323;4196;4502;4281;4594;4389;3885;3670;3761;3698;3733;3631;3694
1002;Mandal;12155;11347;11698;11214;11235;11017;10999;10586;10283;10235;10184;10300;10224;10301;9188;9172;9025;8952;8727;8773;8954;9065;8804
1003;Farsund;22228;22726;25207;31715;31980;32965;32852;32748;33272;33365;34098;32350;32665;31941;31630;31352;30520;29659;29402;29811;29662;30330;30444
1004;Flekkefjord;14584;12742;11385;12646;12676;12856;12914;12813;12540;12764;13248;13748;14261;13919;13796;14211;13792;13747;13481;13601;13310;13544;13797
1014;Vennesla;10808;9848;10417;12303;12426;12148;11815;12060;12300;12149;12427;12259;12533;12366;11581;11684;11410;11717;11336;11218;11657;11555;11621
1017;Songdalen;8885;9104;9102;9593;9550;9697;9310;9092;9111;9036;9446;9588;9515;9579;9571;9479;9558;9606;10606;9724;9951;9987;10324
1018;S�gne;5502;5748;5782;4994;5002;5297;5180;4813;4512;4547;4455;4437;4501;4477;4530;4408;4469;4378;4173;4570;4485;4415;4409
1021;Marnardal;13028;11323;13339;14127;14162;13979;13525;13242;12993;12755;12915;12984;12863;12807;12185;12121;12070;12015;12049;12062;12191;12239;12197
1026;�seral;6783;6261;7274;8163;8704;8778;9184;9548;9461;9555;9790;9819;9844;10024;10052;10263;8818;9148;9364;9493;9500;9795;9732
1027;Audnedal;10227;9559;10098;11200;11400;11528;11258;11080;11225;11172;11196;10738;10795;10691;10727;10021;9945;9847;9944;9853;9970;10006;10286
1029;Lindesnes;16010;14123;14026;14305;14190;13995;13572;13311;13082;12580;12410;12265;12347;12583;11959;12428;12636;12663;12738;12545;12835;13135;13793
1032;Lyngdal;15271;14896;16231;16785;16097;15939;15158;14809;14039;13952;13692;13112;13095;12601;11823;11961;11914;11914;12004;12369;12240;12995;13105
1034;H�gebostad;11274;11527;12721;14715;14658;14538;14740;14667;14735;14178;14158;14392;14087;13791;13524;13458;12500;12440;13054;13059;13075;13379;13698
1037;Kvinesdal;21286;19860;20344;22732;23066;23526;22995;22899;22540;22233;21759;21658;21404;21778;22179;22531;20845;21096;20829;21189;21107;20961;20991
1046;Sirdal;9952;9240;11227;12142;12103;12472;12651;12846;12653;12514;12209;12461;12263;12062;11694;11549;11618;11804;11316;11319;11216;11503;12049
1101;Eigersund;26549;27074;33514;46952;48186;48489;48483;48340;49784;49972;50431;50736;50265;50167;52030;52517;52985;52506;50286;50620;50163;50275;50539
1102;Sandnes;64552;69900;77300;77489;77489;79060;78481;77500;77490;76566;75403;76793;76361;76631;76991;77699;77401;77498;76777;77022;75642;75382;75570
1103;Stavanger;22509;19211;15053;14349;14291;14289;13964;13269;13056;13056;12975;12934;12883;12555;12254;12182;11715;11378;11435;11241;11236;11057;11387
1106;Haugesund;8064;5399;5910;6424;6809;6728;6643;6898;6610;6360;6446;6534;5986;6025;6191;6454;6745;6894;6843;6625;6445;6262;6259
1111;Sokndal;9950;9994;11952;13188;12772;13466;12842;12548;12370;11876;11909;12419;13155;13459;13433;13298;13091;13371;13624;13958;14081;13825;13862
1112;Lund;15122;15579;16632;20589;20286;20476;20753;20846;21049;20955;21244;21779;21432;21306;21582;22294;22133;21573;21716;22009;22685;22630;22843
1114;Bjerkreim;28114;33540;38695;50402;50500;51309;51397;52252;52509;52742;52875;53553;56054;56285;56509;56568;56446;57088;59008;59342;59586;59979;60260
1119;H�;77854;102343;111196;124634;124798;125012;124471;123483;124139;123339;123698;122227;120546;120911;119640;119277;119789;119370;118993;119452;118722;120071;120751
1120;Klepp;68187;74517;79975;81568;81683;82278;81151;81833;81974;80508;76475;76178;77217;76362;75419;75324;74608;74971;75009;74973;73744;73006;71394
1121;Time;49796;58269;68499;78172;77702;79886;81945;81314;81498;81372;81485;80087;78574;78829;78766;79255;79069;79354;79102;79569;81111;80663;81436
1122;Gjesdal;22199;26148;35441;42573;42982;43384;43384;44049;44536;45479;53535;54139;54490;53245;52363;53560;52571;52667;52274;52594;51601;51759;50875
1124;Sola;40110;40486;40234;38098;37305;37013;37275;36855;36344;36077;35199;34563;33581;33714;33356;33412;33753;33245;33420;32665;32392;32300;32562
1127;Randaberg;15429;15444;15335;15883;15735;15715;15668;15072;15043;14940;14662;14300;14429;14394;14094;14112;14310;13899;13892;13801;13678;11917;13576
1129;Forsand;7809;8581;10701;12577;12909;12607;13831;13740;13551;13736;14337;14528;13948;13860;13812;13873;13998;14307;13863;13923;13940;13781;13701
1130;Strand;16614;19152;22814;24393;24096;24037;24369;24081;23794;23518;23721;23806;23665;23648;24054;24170;24375;24470;24300;24143;23999;24432;24236
1133;Hjelmeland;23266;24076;28419;34804;34962;35369;35107;35622;35692;35794;36281;37174;38040;38395;38591;38685;38866;38762;38893;38921;39093;38732;38401
1134;Suldal;21267;23205;25557;31532;32894;33504;33708;33762;33500;33781;33548;33527;33850;33662;33465;33333;33927;32647;32932;33310;33272;33481;33609
1135;Sauda;5234;5789;7028;8260;8415;8652;8857;8415;8061;7898;7700;7941;7649;7651;7454;7710;7582;6832;6925;6911;6817;6921;7085
1141;Finn�y;24257;26819;34769;40597;40714;40585;40723;40972;40886;41373;40267;41190;40506;38980;38992;39050;37141;37062;37240;37158;37088;37401;37642
1142;Rennes�y;22061;25465;28472;39435;40148;40751;41300;41568;41247;41554;40392;40705;40953;37798;37456;37894;37248;37030;37574;37647;37713;37470;37152
1144;Kvits�y;2938;1838;2521;2582;2582;2632;2632;2628;2618;2658;2628;2621;2448;2448;2399;2400;2400;2400;2458;2453;2429;2438;2436
1145;Bokn;4311;4595;6173;7833;8350;8879;8975;8865;8998;8640;8825;9102;9281;9604;9446;9216;9365;9414;9455;9358;9295;9581;9522
1146;Tysv�r;32912;35553;43144;51469;52784;53746;53759;53937;54119;54286;54547;54898;54189;53866;53978;54255;53641;53042;52665;52360;52801;53129;53302
1149;Karm�y;36430;39991;43698;50084;50373;51218;50767;49573;49669;50067;51026;52113;50188;49630;49677;50273;50811;50489;51107;51089;50528;50666;51198
1151;Utsira;945;807;1069;1004;997;1011;1147;1153;1090;1090;806;1042;787;889;869;908;1001;1247;1152;1224;1256;1312;1265
1154;Vindafjord;35802;38120;43064;53374;53238;53786;53651;54896;54817;54383;0;0;0;0;0;0;0;0;0;0;0;0;0
1159;�len;0;0;0;0;0;0;24372;24470;25182;25150;0;0;0;0;0;0;0;0;0;0;0;0;0
1160;Vindafjord;0;0;0;0;0;0;0;0;0;0;79881;79465;76695;78367;78055;78280;78154;78608;78288;77989;77825;77425;78140
1201;Bergen;0;35457;31431;25270;24263;22636;21524;20254;19256;18460;17801;17232;16709;16217;14722;14872;15132;15679;15134;15319;15715;15861;15722
1211;Etne;25932;25500;25799;25537;25816;26200;26608;26835;28200;28362;28626;28091;26406;27331;27451;27804;27965;28234;28284;28467;28286;28569;28276
1214;�len;16332;18611;20358;22638;23758;23714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1216;Sveio;16243;16766;19396;23670;24712;26140;27221;27115;27309;27424;27585;27540;27630;27467;27402;27764;27520;25274;25618;25773;26100;26533;27008
1219;B�mlo;13552;11369;11893;13406;13568;13662;13183;13245;12433;12236;12223;12738;13150;12807;12451;12528;11369;11291;11494;12135;11536;11764;11824
1221;Stord;7105;7018;7509;7987;8111;8045;7932;7892;7808;7806;7666;7825;7555;7613;7714;7479;7437;7130;7178;6998;6918;7227;7225
1222;Fitjar;7088;6046;7484;7899;8086;8024;7901;8104;8025;7814;7946;7711;8061;7675;7624;7697;7983;7741;7719;7544;7422;7506;7394
1223;Tysnes;14268;13839;12368;12424;12438;12318;12319;12862;12663;13071;12606;12534;12909;13020;13295;13358;12698;12439;10535;10344;10230;10490;10198
1224;Kvinnherad;39482;37684;38667;40519;40912;41242;40951;40575;40425;40351;40752;40998;41402;40994;40686;41019;41075;40920;38934;39811;39432;40492;40418
1227;Jondal;4726;4223;4650;4950;4835;4895;4669;4605;4484;4562;4568;4620;4467;4457;4478;4389;4344;4788;4784;4785;4731;4649;4684
1228;Odda;5053;5102;5046;5027;5078;5093;5221;4933;4786;4806;4888;4851;4468;4347;4286;4361;4438;4351;4541;4636;4557;4739;4549
1230;Ullensvang;22315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1231;Ullensvang;0;15783;14048;13648;13804;13644;13778;13529;13563;13589;13539;13615;13325;13288;13236;13098;12964;12285;12437;12533;12588;12529;12484
1232;Eidfjord;0;3140;3264;3074;2981;3012;2905;2818;2932;2736;2697;NULL;2917;2755;2750;2396;2342;2361;2416;2069;2588;2528;2190
1233;Ulvik;6457;6562;6017;6180;6346;6511;6792;6539;6627;6767;6835;6010;6450;6327;6555;6751;6816;6885;6944;7013;7051;6739;6660
1234;Granvin;5824;5259;4869;4813;4987;4976;4900;4887;4773;4618;4634;4842;4713;4800;4643;4671;5048;5241;5437;5528;5375;5382;5604
1235;Voss;51447;55328;57366;60489;60386;60138;59405;59504;59635;58699;57655;57662;57277;57267;56297;55803;50314;50663;49785;50041;49566;50692;50563
1238;Kvam;26001;24208;21937;23132;22945;22909;23125;23000;23035;22698;22523;22811;23109;22770;22537;22427;21748;20886;21919;22002;21777;22041;21993
1241;Fusa;20862;18452;15946;16397;16463;16438;16313;16071;15544;15262;14788;14926;14608;14356;14201;13689;14244;14292;14143;13994;13778;14587;14534
1242;Samnanger;7137;5904;4814;3755;3661;3547;3355;3156;2739;2562;2486;2662;2705;2376;2407;2614;2632;2457;2624;2741;2798;2747;2813
1243;Os Hordaland;12528;12082;10769;10095;9843;9511;9363;9046;8455;8821;8705;8320;8045;8022;7803;7674;7280;6259;6333;6485;6668;6797;6696
1244;Austevoll;8009;5543;5095;5363;5317;5064;4725;4140;3820;3517;3384;4003;4279;4069;3771;3891;3986;3244;3181;3315;3424;3542;3372
1245;Sund;6395;5727;3752;2620;2511;2417;2380;1875;1820;1637;1533;1708;1967;1791;1765;NULL;NULL;1701;1741;1900;1917;1978;1947
1246;Fjell;8219;7441;5856;5960;5841;5836;5603;5178;5000;4964;4783;4299;4159;3992;4022;3933;3964;3826;4013;3817;3539;3638;3541
1247;Ask�y;6121;5887;4895;4261;4291;4074;4008;3921;3487;3459;3227;3516;3445;3307;2677;2798;3037;3056;3007;2735;2805;2543;2615
1248;Laksev�g;1034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1249;Fana;22058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1250;Arna;10268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1251;Vaksdal;8038;7297;7157;7147;7393;7297;7149;7119;6949;6667;6778;6888;6904;6864;6621;6590;6415;6316;6178;6245;6212;6106;6275
1252;Modalen;2538;2348;2145;1979;1994;1987;1957;1962;1845;1802;1754;1849;NULL;1633;NULL;1761;1648;1621;1705;NULL;NULL;NULL;NULL
1253;Oster�y;26748;23336;25190;24158;23977;24393;23897;22996;22393;22519;22261;22157;22008;22126;21822;21414;20946;19565;19484;19872;20262;20710;21250
1255;�sane;7721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1256;Meland;11915;9775;10319;10071;10068;10228;10280;10175;10959;10504;10097;9264;9522;9250;9196;9533;9566;9628;9960;9837;9807;9467;9559
1259;�ygarden;5223;5283;3388;3492;3581;2965;2904;2946;2736;2424;2501;2619;2197;2409;2293;2409;2496;2530;NULL;2576;2606;2827;2707
1260;Rad�y;27948;25403;25167;26495;27206;27573;27770;27494;27092;26873;26393;25264;25700;25910;25659;25523;25564;25892;26018;26042;26157;26159;26515
1263;Lind�s;41427;35722;35303;35205;35755;35410;35086;34929;34413;34405;34146;32529;33501;33469;33987;33781;34144;34248;33278;33597;33601;34755;34556
1264;Austrheim;8072;6266;5338;5223;5293;5390;5146;5456;5050;4490;4454;4422;4506;4761;4820;4835;4895;4818;4867;5099;5022;4994;5126
1265;Fedje;799;337;249;316;316;316;316;316;345;311;283;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1266;Masfjorden;7775;7425;7488;7932;8011;7846;8254;8184;7954;7526;7422;6872;7139;7166;6839;6707;6623;6574;6853;6711;6822;7052;7268
1301;Bergen;604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401;Flora;20441;19496;16968;19636;20207;20368;19610;19101;18267;18314;18051;18080;18660;18845;18633;18618;17897;18649;18274;18482;18291;18325;18068
1411;Gulen;20895;17241;17963;20741;20734;20354;20311;19805;19835;19389;19304;20433;19859;19584;19501;19297;19593;19166;18995;18967;18430;18541;17725
1412;Solund;4780;3444;2717;3051;3063;3579;3412;3388;3439;3447;3455;3760;3675;3736;3547;3288;3005;3020;3505;3417;3403;3769;3771
1413;Hyllestad;15122;13412;12682;11352;11877;12032;11905;11645;11316;10207;10168;9682;9339;8846;8741;8645;8737;8482;8405;8255;8120;8268;8217
1416;H�yanger;15042;13238;12914;12012;12145;12431;12363;12139;12219;11682;11403;11200;11061;11089;10825;10583;10442;10386;10392;10316;10066;10251;10225
1417;Vik;13928;14494;15491;22185;22835;23209;23429;23372;24095;23519;23281;22877;23352;23260;22941;23027;22852;22775;22736;22681;22674;22594;22263
1418;Balestrand;10900;9793;10691;10274;5649;5667;5630;5390;5287;4931;5002;4848;4864;4771;4979;4835;4665;4873;4737;4744;4554;4514;4828
1419;Leikanger;10889;9052;9310;4684;4761;4729;4550;4506;4445;4428;4273;3896;3171;3355;3127;3159;2935;2730;2783;2753;2717;2836;2829
1420;Sogndal;18852;18469;19198;20092;25294;25490;25689;26054;26304;26400;25840;25709;25733;25378;25343;25225;22641;22850;22943;23095;23064;23042;23050
1421;Aurland;7867;7681;6958;7294;7348;7306;7261;7057;7055;7134;7191;7250;7472;7471;7635;7556;7661;7498;7256;7269;7127;7477;7338
1422;L�rdal;12132;12551;12809;12846;12905;12911;12997;12882;12715;12751;12573;12583;12676;12639;12727;12766;12876;12733;12657;12499;12662;12792;12781
1424;�rdal;2163;1609;1435;1414;1347;1320;1317;1269;1021;1068;1170;1140;1106;1167;1196;1240;1150;1050;1029;1048;1125;1263;1186
1426;Luster;38220;35218;35594;37714;38040;38204;37970;38166;37923;37606;37235;37423;37553;37709;37785;37853;37370;37884;37174;37851;37793;38107;38135
1428;Askvoll;17776;17900;18973;21343;21108;21283;20922;20979;20696;20072;20144;19854;19745;19157;19617;19543;19514;19061;19404;19487;19416;19686;19823
1429;Fjaler;23310;21881;22561;21148;20676;21359;21571;21345;21393;20710;21272;21101;21001;20068;19769;19444;17958;18105;17967;17694;17263;17702;17459
1430;Gaular;25177;24941;26151;29283;30583;30499;30037;30463;29992;29482;29391;29416;29487;29130;27286;27169;27022;27222;26678;26888;26446;26327;26420
1431;J�lster;24716;25225;25506;27313;27171;27140;27170;26919;27069;27013;26810;26901;26715;26341;26230;25894;25483;25533;25603;25681;25231;25016;25119
1432;F�rde;21920;20133;20993;21578;21629;21730;21643;21836;21917;21398;21102;21255;21050;20694;20483;20552;20820;20834;20818;20612;20618;20837;20918
1433;Naustdal;18121;18586;18769;19440;19442;19626;19715;19451;19500;19285;19327;19020;19256;17131;17175;17178;17147;17042;16812;16705;16783;16559;16714
1438;Bremanger;18578;16460;15320;14674;14247;14451;13911;13313;12745;12326;12004;11684;11283;11295;11246;11007;10940;9814;10053;9974;9654;9622;9827
1439;V�gs�y;14697;10483;8860;7692;7484;7484;7123;6949;6563;6287;5759;5543;5423;5331;5364;5132;5117;4600;4480;4237;4159;4532;4629
1441;Selje;16521;13980;12100;12440;12490;12657;12865;12274;12373;12249;12250;12238;12351;12129;11942;11669;10197;10363;10533;10727;10619;10703;10533
1443;Eid;24507;22578;23859;25955;25902;26015;26363;26058;25811;26031;26121;25966;25633;25026;25006;23379;23439;23282;23058;23027;23166;23168;22951
1444;Hornindal;0;7093;8863;10220;10187;10371;10440;10407;10877;10652;10593;10898;11255;11281;11333;11052;9975;10103;10107;10397;10156;10067;10004
1445;Gloppen;34553;34752;38874;40489;40636;40329;40688;41424;40989;40492;40532;40452;40676;37879;37787;37892;37779;37500;37372;37510;37709;36812;36934
1448;Stryn;46546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1449;Stryn;0;38524;41271;41815;41761;41771;41300;41137;41248;40325;39928;40083;39697;39244;38054;35155;34815;35017;34952;34614;34738;34253;34063
1501;�lesund;13411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1502;Molde;17392;15238;16054;14842;14458;14140;14651;14338;14124;14083;14020;14085;14126;13890;13611;13400;12805;12414;12271;12181;12069;12037;12431
1503;Kristiansund;1107;715;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1504;�lesund;0;5702;3697;2367;1977;1772;1881;1916;2022;1721;1842;1784;1746;1732;1870;1691;1641;1724;1729;1764;1765;1676;1839
1505;Kristiansund;0;0;0;0;0;0;0;0;0;0;0;0;3205;3230;3282;3251;3021;2985;3121;2989;2924;2886;2923
1511;Vanylven;21121;21347;20275;23511;23452;23550;24912;24862;24768;24236;24021;23542;23503;23091;23366;23186;22721;22557;22862;22769;22681;22879;22502
1514;Sande;11925;10221;10439;11557;11289;10907;8515;8445;8214;8087;7856;7539;7435;7161;7056;6344;6013;5726;5446;5237;5486;5621;5586
1515;Her�y;11461;9487;9456;7289;7417;7332;6870;6735;6391;6334;6354;6155;6154;6177;5854;4808;5111;5168;5197;5108;5226;5346;5188
1516;Ulstein;6996;6841;5714;5658;5633;5717;5550;5295;4941;4702;4734;4836;4690;4554;4707;4450;4469;4479;4464;4315;4335;4391;4338
1517;Hareid;5667;4771;5780;5614;5681;5317;5043;4771;4662;4775;4464;4295;4300;4134;3713;3596;3604;3347;3363;3288;3161;3042;3115
1519;Volda;21598;19838;22599;21996;21812;22023;21099;20741;20144;19410;19658;18792;18295;16408;16361;16080;16097;15749;15679;15418;15057;15597;15674
1520;�rsta;35452;34766;37673;41662;42320;42688;42573;41904;40618;39975;39465;38539;37902;35125;35674;35188;34999;34856;34123;33637;33556;33862;33804
1523;�rskog;0;6003;5914;5730;5814;5687;5904;5893;5872;5937;5700;5599;5493;5358;5175;4646;4635;4465;4408;4351;4187;4163;4007
1524;Norddal;13029;11791;12686;13001;12727;12878;12863;12394;12267;12359;12375;12506;12609;12731;11912;11620;11560;11393;11727;11762;11827;11631;12008
1525;Stranda;16144;15575;16049;16071;16187;16223;16175;16560;16416;16323;16285;16428;16153;16103;16010;14751;14568;14794;15322;15699;15697;15994;16492
1526;Stordal;0;4001;4646;4724;4745;4625;4357;4284;4339;4082;3948;3770;3880;3905;3976;3917;3898;3992;3723;3755;3782;3806;3823
1527;�rskog;20889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1528;Sykkylven;16757;15844;15648;15268;15057;15107;15042;14653;14073;13683;13616;13413;13238;12547;12025;10962;10869;10636;10850;10747;10958;11348;11653
1529;Skodje;0;5996;6797;5716;5547;5575;5203;5346;5300;5383;5321;4853;4776;4669;4258;3990;3611;3702;3823;3794;3837;3641;3611
1531;Sula;0;3636;2356;2049;1854;1610;1444;1185;1185;1091;1002;979;913;713;644;700;697;727;659;598;676;642;698
1532;Giske;11536;11068;9768;11180;10550;10730;10819;10516;10218;10338;10460;10545;10339;9941;9921;9625;9623;9273;8933;8912;9061;9076;9040
1534;Haram;20609;19983;19827;20469;20099;20121;19513;19388;19167;18790;18892;18965;18984;18434;17758;16943;17175;17461;16808;16667;16513;16652;16698
1535;Vestnes;20031;17685;19191;20774;20829;21374;21338;21165;21194;20954;21274;20753;20838;20611;20723;20454;20555;18132;18273;18040;17509;17588;17572
1539;Rauma;35153;32967;34721;37515;37669;37571;36644;36587;36728;36530;36629;36388;35925;35714;35445;35101;34714;34017;33957;33761;33866;34069;34111
1543;Nesset;20660;19542;21392;23134;23251;23197;23726;23471;23874;23467;23408;23596;23310;23194;23181;23214;22517;22666;21811;21207;20826;20877;20929
1545;Midsund;7247;6194;5938;5075;4987;4889;4850;4972;5032;4718;4867;4692;4698;4636;4938;4896;4961;4912;4689;4672;4672;4662;4599
1546;Sand�y;3152;3289;NULL;4084;3917;3988;3854;3815;3827;3752;3759;3864;4235;3800;4083;3933;3958;3934;3927;3961;3957;4005;3864
1547;Aukra;7077;7184;8054;9320;8768;9237;10379;9639;9715;9765;9572;8967;9049;6510;9207;8956;8948;8917;8897;8972;9126;8774;8909
1548;Fr�na;46808;53118;56720;58844;59101;59914;60461;59019;59211;58327;58717;59036;58599;58648;57737;55633;55286;53338;53277;53621;53397;54198;54527
1551;Eide;13325;15749;17236;19737;19794;20060;19980;20424;19830;19434;19266;19135;18530;17651;17982;18438;19169;19584;19231;19102;19596;19692;18641
1554;Aver�y;19770;18436;20093;21606;21417;21227;21030;20877;20645;20273;20277;19780;19514;19149;17804;17786;17911;17903;17838;17717;17704;17380;17574
1556;Frei;3588;3362;2604;2702;2772;2740;2875;2880;2812;2817;2946;3129;0;0;0;0;0;0;0;0;0;0;0
1557;Gjemnes;21894;21565;25247;25570;25614;26002;25808;26067;26244;25855;25835;25658;25412;25567;26285;25879;24224;24261;24483;24533;24872;24941;24445
1560;Tingvoll;18316;16743;17971;18786;19087;19284;19365;19246;19212;19353;20369;19754;19913;18988;18824;18894;18952;18847;18661;18933;19072;19258;19159
1563;Sunndal;22131;22836;22801;23840;23846;23672;23023;23183;22935;22873;22809;22340;21809;21830;21787;21794;21473;21460;21094;21131;20572;20346;20475
1566;Surnadal;32784;32408;34971;36638;36729;37305;37315;37045;36647;36801;36858;36780;36246;35515;35493;35340;35595;35391;35570;35738;36193;36197;36476
1567;Rindal;23393;24195;25231;25537;25824;25518;25791;25938;26064;26269;26426;25689;25157;25611;25321;25405;24677;24767;24401;24110;23992;24625;24582
1569;Aure;16590;14239;16771;17570;18209;18672;19319;18825;19003;18945;0;0;0;0;0;0;0;0;0;0;0;0;0
1571;Halsa;12514;14695;15799;16032;16166;16108;16050;16196;16236;16200;16317;16291;16240;14386;14497;14092;13948;14165;14179;13578;13386;12881;12631
1572;Tustna;5911;5948;5907;5828;5948;5989;6081;6100;6053;5996;0;0;0;0;0;0;0;0;0;0;0;0;0
1573;Sm�la;14115;13030;12782;14504;14959;14958;14800;14812;15061;15292;15014;15050;14695;14571;15097;14308;14615;14527;14445;13984;14352;14546;15358
1576;Aure;0;0;0;0;0;0;0;0;0;0;24955;25183;24421;23931;23404;21991;21646;21745;20821;20706;20709;20792;20862
5001;Trondheim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54224
5004;Steinkjer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161450
5005;Namsos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16412
5011;Hemne;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20343
5012;Snillfjord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12475
5013;Hitra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12077
5014;Fr�ya;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7104
5015;�rland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37967
5016;Agdenes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16772
5017;Bjugn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32250
5018;�fjord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26848
5019;Roan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10108
5020;Osen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8111
5021;Oppdal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77004
5022;Rennebu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37886
5023;Meldal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31919
5024;Orkdal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39362
5025;R�ros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23264
5026;Holt�len;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16546
5027;Midtre Gauldal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54732
5028;Melhus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69313
5029;Skaun;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29189
5030;Kl�bu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8265
5031;Malvik;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13882
5032;Selbu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33516
5033;Tydal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8674
5034;Mer�ker;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9690
5035;Stj�rdal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84869
5036;Frosta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23324
5037;Levanger;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133855
5038;Verdal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83420
5039;Verran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10851
5040;Namdalseid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33421
